country,dataset,source_file,observation_level,variable,round,rows_in_round,nonmissing,valid
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,10,1525,747,747
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,11,1523,709,709
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,12,1521,703,703
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,13,1507,701,701
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,14,1519,735,735
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,15,1523,733,733
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,16,1521,742,742
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,17,1521,730,730
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,18,1522,721,721
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,19,1522,736,736
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,20,1521,624,624
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,21,1521,621,621
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,22,1520,685,685
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,23,1517,663,663
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,24,1516,651,651
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,25,1516,686,686
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,26,1514,686,686
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,27,1514,710,710
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,28,1513,708,708
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,29,1512,727,727
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,30,1510,749,749
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,31,1512,726,726
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,32,1511,736,736
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,33,1511,735,735
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,34,1511,742,742
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,35,1511,718,718
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,36,1511,673,673
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,37,1510,731,731
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,38,1509,737,737
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,39,1508,762,762
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,40,1507,740,740
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,41,1505,746,746
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,42,1507,758,758
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,43,1508,761,761
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,44,1508,753,753
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,45,1508,748,748
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,46,1507,732,732
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,47,1504,735,735
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,48,1499,666,666
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,49,1498,715,715
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,50,1495,753,753
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,51,1494,732,732
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,52,1494,727,727
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,53,1491,734,734
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,54,1491,734,734
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,55,1490,757,757
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,56,1489,735,735
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,57,1488,749,749
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,58,1486,771,771
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,59,1484,800,800
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,60,1451,761,761
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,61,1439,798,798
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,62,1429,785,785
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,63,1423,771,771
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,64,1400,751,751
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,65,1383,743,743
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,66,1378,727,727
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,67,1412,676,676
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,68,1406,671,671
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,69,1399,672,672
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,70,1373,664,664
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,71,1357,646,646
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,72,1320,593,593
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,73,1289,589,589
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,74,1278,601,601
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,75,1275,583,583
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,76,1564,639,639
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,77,1538,649,649
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,78,1514,675,675
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,79,1492,646,646
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,80,1478,649,649
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,81,1464,632,632
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,82,1463,611,611
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,1,1504,1504,1504
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,2,1507,1507,1507
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,3,1520,1520,1520
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,4,1520,1520,1520
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,5,1524,1524,1524
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,6,1524,1524,1524
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,7,1524,1524,1524
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,8,1523,1523,1523
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,9,1522,1522,1522
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,10,1525,1525,1525
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,11,1523,1523,1523
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,12,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,13,1507,1507,1507
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,14,1519,1519,1519
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,15,1523,1523,1523
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,16,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,17,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,18,1522,1522,1522
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,19,1522,1522,1522
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,20,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,21,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,22,1520,1520,1520
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,23,1517,1517,1517
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,24,1516,1516,1516
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,25,1516,1516,1516
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,26,1514,1514,1514
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,27,1514,1514,1514
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,28,1513,1513,1513
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,29,1512,1512,1512
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,30,1510,1510,1510
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,31,1512,1512,1512
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,32,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,33,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,34,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,35,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,36,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,37,1510,1510,1510
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,38,1509,1509,1509
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,39,1508,1508,1508
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,40,1507,1507,1507
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,41,1505,1505,1505
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,42,1507,1507,1507
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,43,1508,1508,1508
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,44,1508,1508,1508
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,45,1508,1508,1508
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,46,1507,1507,1507
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,47,1504,1504,1504
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,48,1499,1499,1499
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,49,1498,1498,1498
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,50,1495,1495,1495
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,51,1494,1494,1494
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,52,1494,1494,1494
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,53,1491,1491,1491
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,54,1491,1491,1491
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,55,1490,1490,1490
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,56,1489,1489,1489
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,57,1488,1488,1488
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,58,1486,1486,1486
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,59,1484,1484,1484
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,60,1451,1451,1451
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,61,1439,1439,1439
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,aginc_past30d,62,1429,1429,1429
